total_congestion,std_dev,beta,reward
101.0,2.8613808,0.9,-103.57524
100.0,1.5811388,0.9,-101.42303
105.0,16.768646,0.9,-620.0918
94.0,8.077747,0.9,-101.26997
129.0,5.2618914,0.9,-133.7357
141.0,0.8291562,0.9,-141.74625
13.0,3.269174,0.9,-15.942257
22.0,5.5,0.9,-26.95
31.0,7.7580605,0.9,-37.982254
28.0,1.5811388,0.9,-29.423025
36.0,3.9370039,0.9,-39.543304
39.0,2.8613808,0.9,-41.57524
41.0,2.8613808,0.9,-43.57524
47.0,3.269174,0.9,-49.942257
44.0,10.511898,0.9,-53.46071
47.0,1.0897248,0.9,-47.98075
61.0,9.0932665,0.9,-69.18394
47.0,2.6809514,0.9,-49.412857
68.0,3.2403703,0.9,-70.916336
44.0,2.1213202,0.9,-45.909187
63.0,6.977643,0.9,-69.27988
49.0,2.772634,0.9,-51.49537
72.0,11.090536,0.9,-81.98148
65.0,1.299038,0.9,-66.169136
71.0,9.90896,0.9,-79.91806
53.0,1.299038,0.9,-54.169136
69.0,7.9490566,0.9,-76.15415
68.0,3.082207,0.9,-70.77399
82.0,6.837397,0.9,-88.153656
77.0,3.6314597,0.9,-80.26831
87.0,5.8896093,0.9,-92.30065
89.0,1.7853571,0.9,-90.60682
80.0,2.738613,0.9,-82.46475
77.0,2.772634,0.9,-79.49537
84.0,1.2247449,0.9,-85.10227
82.0,2.291288,0.9,-84.06216
107.0,15.171931,0.9,-620.6547
89.0,5.4486237,0.9,-93.90376
112.0,8.154754,0.9,-119.33928
107.0,3.4186985,0.9,-110.07683
92.0,5.87367,0.9,-97.2863
97.0,3.269174,0.9,-99.94225
119.0,16.857862,0.9,-634.17206
106.0,8.558621,0.9,-113.70276
134.0,7.017834,0.9,-140.31606
119.0,3.112475,0.9,-121.80122
116.0,6.363961,0.9,-121.72756
122.0,3.640055,0.9,-125.27605
116.0,8.514693,0.9,-123.66322
10.0,2.5,0.9,-12.25
13.0,2.772634,0.9,-15.495371
19.0,1.299038,0.9,-20.169134
20.0,3.6742346,0.9,-23.30681
23.0,2.2776084,0.9,-25.049847
35.0,3.0310888,0.9,-37.72798
34.0,1.5,0.9,-35.35
41.0,2.2776084,0.9,-43.049847
40.0,3.082207,0.9,-42.773987
44.0,3.9370039,0.9,-47.543304
39.0,8.75714,0.9,-46.881424
44.0,1.5811388,0.9,-45.423023
53.0,4.7631397,0.9,-57.286827
47.0,2.58602,0.9,-49.32742
54.0,3.7749171,0.9,-57.397427
46.0,2.598076,0.9,-48.33827
59.0,5.1173725,0.9,-63.605637
52.0,2.738613,0.9,-54.464752
55.0,4.7631397,0.9,-59.286827
58.0,2.0615528,0.9,-59.855396
59.0,5.3091903,0.9,-63.77827
62.0,1.6583124,0.9,-63.49248
68.0,4.527693,0.9,-72.07492
69.0,16.768646,0.9,-584.0918
69.0,3.0310888,0.9,-71.72798
94.0,2.0615528,0.9,-95.8554
72.0,14.508618,0.9,-85.057755
69.0,3.0310888,0.9,-71.72798
114.0,9.013878,0.9,-122.11249
82.0,1.5,0.9,-83.35
106.0,7.566373,0.9,-112.80974
94.0,14.671401,0.9,-607.2043
94.0,21.511625,0.9,-613.3605
87.0,2.2776084,0.9,-89.04985
125.0,4.7631397,0.9,-129.28682
120.0,8.573215,0.9,-127.7159
113.0,2.2776084,0.9,-115.04985
97.0,4.7631397,0.9,-101.28683
98.0,1.5,0.9,-99.35
96.0,5.2440443,0.9,-100.71964
96.0,4.0620193,0.9,-99.655815
118.0,10.5,0.9,-127.45
126.0,8.13941,0.9,-133.32547
121.0,12.275484,0.9,-132.04794
126.0,3.8405728,0.9,-129.45651
9.0,2.2776084,0.9,-11.049848
13.0,2.384848,0.9,-15.146363
25.0,6.259992,0.9,-30.633993
22.0,2.0615528,0.9,-23.855398
30.0,6.0207973,0.9,-35.418716
34.0,0.8660254,0.9,-34.779423
36.0,5.87367,0.9,-41.286304
44.0,9.055386,0.9,-52.14985
46.0,1.6583124,0.9,-47.49248
48.0,4.9497476,0.9,-52.454773
54.0,4.031129,0.9,-57.628017
53.0,3.269174,0.9,-55.942257
61.0,3.344772,0.9,-64.01029
61.0,12.833063,0.9,-72.54976
57.0,2.2776084,0.9,-59.049847
66.0,4.3301272,0.9,-69.89712
49.0,2.4874685,0.9,-51.23872
61.0,4.49305,0.9,-65.04375
59.0,5.0682836,0.9,-63.561455
67.0,3.344772,0.9,-70.01029
68.0,12.629331,0.9,-79.366394
55.0,1.7853571,0.9,-56.606823
103.0,4.6029882,0.9,-107.14269
80.0,3.7416575,0.9,-83.36749
81.0,4.145781,0.9,-84.7312
78.0,3.2015622,0.9,-80.88141
82.0,3.5,0.9,-85.15
82.0,2.6925824,0.9,-84.423325
77.0,3.269174,0.9,-79.94225
75.0,1.0897248,0.9,-75.98075
91.0,2.2776084,0.9,-93.04985
107.0,5.3091903,0.9,-111.778275
102.0,17.051394,0.9,-617.34625
80.0,7.314369,0.9,-86.58293
90.0,6.576473,0.9,-95.91882
92.0,1.2247449,0.9,-93.10227
121.0,8.13557,0.9,-128.322
126.0,6.1032777,0.9,-131.49295
115.0,4.5483513,0.9,-119.09351
106.0,2.6925824,0.9,-108.423325
114.0,10.712143,0.9,-123.64093
113.0,5.3560715,0.9,-117.820465
124.0,0.70710677,0.9,-124.6364
138.0,13.793115,0.9,-650.4138
9.0,1.7853571,0.9,-10.606821
12.0,2.1213202,0.9,-13.909188
23.0,5.7608595,0.9,-28.184772
18.0,1.5,0.9,-19.35
26.0,2.6925824,0.9,-28.423325
24.0,3.391165,0.9,-27.052048
30.0,2.95804,0.9,-32.662235
33.0,7.7902184,0.9,-40.011196
37.0,2.8613808,0.9,-39.57524
40.0,6.041523,0.9,-45.43737
45.0,10.848387,0.9,-54.76355
36.0,1.2247449,0.9,-37.102272
56.0,3.0,0.9,-58.7
50.0,3.5,0.9,-53.15
61.0,8.75714,0.9,-68.881424
63.0,13.772709,0.9,-75.39544
44.0,1.2247449,0.9,-45.102272
62.0,9.552486,0.9,-70.59724
62.0,1.118034,0.9,-63.00623
74.0,6.689544,0.9,-80.02059
65.0,2.2776084,0.9,-67.04985
86.0,2.0615528,0.9,-87.8554
61.0,14.306904,0.9,-573.8762
71.0,16.783548,0.9,-586.1052
54.0,0.5,0.9,-54.45
104.0,3.6742346,0.9,-107.30681
102.0,9.604687,0.9,-110.64422
88.0,20.506096,0.9,-606.4555
73.0,3.5619516,0.9,-76.20576
104.0,2.5495098,0.9,-106.294556
118.0,6.576473,0.9,-123.91882
96.0,17.073372,0.9,-611.366
87.0,3.9607449,0.9,-90.56467
117.0,4.918079,0.9,-121.42627
83.0,3.0310888,0.9,-85.72798
96.0,3.535534,0.9,-99.181984
88.0,1.8708287,0.9,-89.68375
127.0,6.417749,0.9,-132.77597
131.0,16.798437,0.9,-646.1186
96.0,7.5166483,0.9,-102.764984
125.0,0.8291562,0.9,-125.74624
145.0,8.728545,0.9,-152.8557
121.0,3.4186985,0.9,-124.07683
13.0,3.269174,0.9,-15.942257
13.0,1.0897248,0.9,-13.980752
23.0,5.2618914,0.9,-27.735703
23.0,0.4330127,0.9,-23.389711
23.0,4.380354,0.9,-26.942318
27.0,1.299038,0.9,-28.169134
33.0,4.205651,0.9,-36.785088
38.0,1.6583124,0.9,-39.49248
37.0,4.5483513,0.9,-41.093517
43.0,1.9202864,0.9,-44.728256
44.0,3.6742346,0.9,-47.306812
43.0,9.781999,0.9,-51.8038
44.0,1.2247449,0.9,-45.102272
52.0,4.527693,0.9,-56.074924
59.0,12.754901,0.9,-70.47941
40.0,1.0,0.9,-40.9
76.0,0.70710677,0.9,-76.6364
53.0,9.256754,0.9,-61.331078
44.0,2.1213202,0.9,-45.909187
72.0,7.5166483,0.9,-78.764984
69.0,15.270478,0.9,-582.7434
74.0,2.6925824,0.9,-76.423325
73.0,6.2998013,0.9,-78.66982
65.0,3.4186985,0.9,-68.07683
79.0,6.2998013,0.9,-84.66982
66.0,3.2015622,0.9,-68.88141
83.0,5.7608595,0.9,-88.18478
75.0,2.1650636,0.9,-76.948555
88.0,6.041523,0.9,-93.43737
83.0,3.7666297,0.9,-86.38997
114.0,7.664855,0.9,-120.89837
82.0,2.0615528,0.9,-83.8554
122.0,8.789198,0.9,-129.91028
91.0,4.656984,0.9,-95.191284
90.0,5.59017,0.9,-95.03115
93.0,2.384848,0.9,-95.14636
125.0,11.121489,0.9,-135.00934
99.0,3.6996622,0.9,-102.3297
114.0,4.1533117,0.9,-117.73798
102.0,1.118034,0.9,-103.00623
125.0,7.3950996,0.9,-131.6556
119.0,1.47902,0.9,-120.331116
108.0,5.049752,0.9,-112.54478
120.0,2.9154758,0.9,-122.62393
9.0,2.2776084,0.9,-11.049848
13.0,2.384848,0.9,-15.146363
25.0,6.259992,0.9,-30.633993
36.0,8.514693,0.9,-43.663223
31.0,2.772634,0.9,-33.49537
40.0,2.0,0.9,-41.8
38.0,3.5,0.9,-41.15
39.0,3.112475,0.9,-41.801228
42.0,3.640055,0.9,-45.27605
44.0,8.631338,0.9,-51.768204
56.0,14.017846,0.9,-68.61606
63.0,14.788087,0.9,-576.30927
75.0,18.833149,0.9,-591.9498
50.0,4.555217,0.9,-54.099693
67.0,4.322904,0.9,-70.89061
70.0,2.1794496,0.9,-71.9615
55.0,11.84008,0.9,-65.656075
63.0,14.754236,0.9,-76.27881
51.0,2.9474566,0.9,-53.65271
75.0,5.9319053,0.9,-80.338715
60.0,5.049752,0.9,-64.54478
87.0,6.259992,0.9,-92.633995
67.0,4.380354,0.9,-70.94232
84.0,8.689074,0.9,-91.82017
62.0,3.5707142,0.9,-65.213646
86.0,6.1846585,0.9,-91.56619
76.0,2.4494898,0.9,-78.204544
91.0,6.2998013,0.9,-96.66982
88.0,6.670832,0.9,-94.003746
113.0,3.6996622,0.9,-116.3297
79.0,3.9607449,0.9,-82.56467
93.0,1.47902,0.9,-94.331116
79.0,3.9607449,0.9,-82.56467
91.0,3.112475,0.9,-93.80122
83.0,5.2141633,0.9,-87.69275
93.0,1.47902,0.9,-94.331116
102.0,15.532225,0.9,-615.979
89.0,3.5619516,0.9,-92.20576
112.0,7.905694,0.9,-119.11513
93.0,3.4186985,0.9,-96.07683
129.0,7.048936,0.9,-135.34404
136.0,1.2247449,0.9,-137.10226
128.0,5.87367,0.9,-133.2863
116.0,1.8708287,0.9,-117.68375
9.0,1.7853571,0.9,-10.606821
12.0,2.1213202,0.9,-13.909188
14.0,2.5,0.9,-16.25
17.0,3.269174,0.9,-19.942257
22.0,4.2720017,0.9,-25.8448
24.0,1.8708287,0.9,-25.683746
29.0,4.7631397,0.9,-33.286827
29.0,1.7853571,0.9,-30.606821
39.0,2.8613808,0.9,-41.57524
37.0,8.75714,0.9,-44.881424
47.0,1.47902,0.9,-48.33112
52.0,5.2440443,0.9,-56.71964
42.0,1.118034,0.9,-43.00623
38.0,8.558621,0.9,-45.70276
61.0,3.112475,0.9,-63.801228
48.0,3.391165,0.9,-51.052048
45.0,2.384848,0.9,-47.146362
50.0,11.056672,0.9,-59.951004
62.0,2.0615528,0.9,-63.855396
58.0,5.1234756,0.9,-62.61113
74.0,4.2720017,0.9,-77.8448
57.0,3.7666297,0.9,-60.389965
69.0,12.813567,0.9,-80.53221
73.0,17.767597,0.9,-588.99084
65.0,2.8613808,0.9,-67.57524
95.0,0.8291562,0.9,-95.74624
86.0,5.545268,0.9,-90.99074
69.0,17.253622,0.9,-584.52826
64.0,2.5495098,0.9,-66.294556
94.0,5.545268,0.9,-98.99074
77.0,2.8613808,0.9,-79.57524
91.0,5.402546,0.9,-95.86229
104.0,14.611639,0.9,-617.15045
69.0,3.49106,0.9,-72.14195
111.0,4.322904,0.9,-114.89061
106.0,4.609772,0.9,-110.148796
84.0,3.082207,0.9,-86.77399
85.0,1.47902,0.9,-86.331116
117.0,7.7580605,0.9,-123.982254
112.0,1.2247449,0.9,-113.10227
85.0,5.8470078,0.9,-90.26231
106.0,19.059118,0.9,-623.1532
92.0,8.514693,0.9,-99.66322
138.0,4.1533117,0.9,-141.73798
137.0,7.7580605,0.9,-143.98225
9.0,1.7853571,0.9,-10.606821
17.0,4.2646804,0.9,-20.838213
16.0,0.70710677,0.9,-16.636396
25.0,5.3091903,0.9,-29.77827
19.0,3.8324275,0.9,-22.449184
28.0,7.0356236,0.9,-34.33206
42.0,10.5948105,0.9,-51.535328
30.0,2.0615528,0.9,-31.855398
41.0,3.112475,0.9,-43.801228
49.0,5.2618914,0.9,-53.735703
44.0,1.8708287,0.9,-45.683746
49.0,3.7666297,0.9,-52.389965
46.0,1.8027756,0.9,-47.622498
54.0,6.5,0.9,-59.85
50.0,2.0615528,0.9,-51.855396
60.0,5.4313903,0.9,-64.88825
52.0,1.2247449,0.9,-53.102272
61.0,8.407586,0.9,-68.566826
78.0,3.0413814,0.9,-80.73724
61.0,1.0897248,0.9,-61.98075
67.0,6.2998013,0.9,-72.66982
71.0,0.8291562,0.9,-71.74624
74.0,5.1234756,0.9,-78.61113
78.0,1.118034,0.9,-79.00623
87.0,12.152675,0.9,-97.93741
67.0,1.47902,0.9,-68.331116
114.0,4.031129,0.9,-117.62801
96.0,3.0,0.9,-98.7
91.0,1.299038,0.9,-92.169136
74.0,3.905125,0.9,-77.51461
80.0,2.9154758,0.9,-82.62393
82.0,2.5,0.9,-84.25
93.0,9.90896,0.9,-101.91806
95.0,2.9474566,0.9,-97.65271
102.0,7.5332594,0.9,-108.77993
98.0,2.291288,0.9,-100.06216
112.0,7.5828753,0.9,-118.824585
112.0,2.738613,0.9,-114.46475
98.0,6.1032777,0.9,-103.49295
106.0,18.674849,0.9,-622.8074
101.0,9.0932665,0.9,-109.18394
128.0,1.5811388,0.9,-129.42302
128.0,2.345208,0.9,-130.11069
138.0,10.641898,0.9,-147.57771
139.0,3.269174,0.9,-141.94226
9.0,1.7853571,0.9,-10.606821
16.0,2.5495098,0.9,-18.29456
21.0,2.772634,0.9,-23.49537
20.0,2.5495098,0.9,-22.29456
22.0,2.598076,0.9,-24.338268
25.0,3.269174,0.9,-27.942257
29.0,1.9202864,0.9,-30.728258
36.0,7.0,0.9,-42.3
39.0,1.7853571,0.9,-40.606823
38.0,4.3301272,0.9,-41.897114
44.0,2.738613,0.9,-46.464752
51.0,9.781999,0.9,-59.8038
54.0,13.5,0.9,-66.15
45.0,2.58602,0.9,-47.32742
64.0,2.236068,0.9,-66.01246
49.0,6.941722,0.9,-55.24755
51.0,11.277743,0.9,-61.14997
60.0,3.082207,0.9,-62.773987
62.0,9.937304,0.9,-70.94357
53.0,2.58602,0.9,-55.32742
64.0,7.5166483,0.9,-70.764984
64.0,3.3166249,0.9,-66.98496
67.0,6.8693156,0.9,-73.18238
72.0,3.1622777,0.9,-74.84605
72.0,8.154754,0.9,-79.33928
79.0,2.384848,0.9,-81.14636
83.0,13.808965,0.9,-595.4281
58.0,1.5,0.9,-59.35
90.0,5.8523498,0.9,-95.26711
80.0,2.236068,0.9,-82.01246
87.0,5.3091903,0.9,-91.778275
82.0,2.0615528,0.9,-83.8554
87.0,5.8896093,0.9,-92.30065
77.0,1.6393596,0.9,-78.475426
103.0,10.47318,0.9,-112.42586
86.0,1.5,0.9,-87.35
90.0,5.1234756,0.9,-94.61113
120.0,18.179659,0.9,-636.3617
90.0,7.0887237,0.9,-96.37985
119.0,3.112475,0.9,-121.80122
134.0,8.01561,0.9,-141.21405
113.0,1.47902,0.9,-114.331116
115.0,6.759253,0.9,-121.08333
125.0,12.695964,0.9,-636.4264
125.0,4.7631397,0.9,-129.28682
9.0,1.7853571,0.9,-10.606821
12.0,2.1213202,0.9,-13.909188
16.0,2.236068,0.9,-18.01246
22.0,1.118034,0.9,-23.006231
24.0,2.0,0.9,-25.8
28.0,4.84768,0.9,-32.36291
34.0,2.0615528,0.9,-35.855396
37.0,3.8971143,0.9,-40.507404
41.0,1.299038,0.9,-42.169136
39.0,6.4951906,0.9,-44.845673
41.0,2.2776084,0.9,-43.049847
43.0,8.2272415,0.9,-50.40452
50.0,12.678722,0.9,-61.41085
43.0,0.8291562,0.9,-43.74624
59.0,6.609652,0.9,-64.948685
52.0,2.4494898,0.9,-54.20454
60.0,6.595453,0.9,-65.935905
53.0,3.0310888,0.9,-55.72798
60.0,6.4031243,0.9,-65.76281
56.0,2.9154758,0.9,-58.623928
73.0,6.417749,0.9,-78.77597
47.0,2.384848,0.9,-49.146362
68.0,3.6742346,0.9,-71.30681
64.0,5.2440443,0.9,-68.71964
76.0,3.391165,0.9,-79.05205
70.0,4.031129,0.9,-73.62801
99.0,8.317903,0.9,-106.486115
76.0,3.6742346,0.9,-79.30681
87.0,10.985786,0.9,-96.88721
81.0,17.83781,0.9,-597.054
78.0,1.6583124,0.9,-79.49248
98.0,5.8523498,0.9,-103.26711
90.0,3.8405728,0.9,-93.45651
116.0,11.29159,0.9,-126.16243
75.0,2.8613808,0.9,-77.57524
111.0,5.1173725,0.9,-115.60564
112.0,4.472136,0.9,-116.024925
94.0,2.6925824,0.9,-96.423325
96.0,2.5495098,0.9,-98.294556
95.0,1.7853571,0.9,-96.60682
109.0,15.270478,0.9,-622.7434
106.0,6.576473,0.9,-111.91882
124.0,1.5811388,0.9,-125.42303
138.0,3.905125,0.9,-141.51462
112.0,3.535534,0.9,-115.181984
115.0,4.656984,0.9,-119.191284
10.0,2.5,0.9,-12.25
24.0,6.0,0.9,-29.4
23.0,1.47902,0.9,-24.331118
32.0,1.0,0.9,-32.9
33.0,7.292976,0.9,-39.56368
33.0,1.299038,0.9,-34.169136
30.0,5.408327,0.9,-34.867493
39.0,7.980445,0.9,-46.1824
49.0,10.304732,0.9,-58.274258
37.0,0.4330127,0.9,-37.389713
41.0,4.8669806,0.9,-45.380283
51.0,3.7666297,0.9,-54.389965
51.0,3.8324275,0.9,-54.449184
54.0,8.529361,0.9,-61.676426
51.0,3.269174,0.9,-53.942257
56.0,4.6368093,0.9,-60.173126
48.0,3.1622777,0.9,-50.84605
56.0,5.196152,0.9,-60.676537
59.0,14.271913,0.9,-71.84472
52.0,2.0,0.9,-53.8
67.0,7.2586155,0.9,-73.53275
57.0,2.2776084,0.9,-59.049847
88.0,5.700877,0.9,-93.13079
60.0,0.70710677,0.9,-60.636395
76.0,3.6742346,0.9,-79.30681
77.0,3.4186985,0.9,-80.07683
78.0,3.5,0.9,-81.15
79.0,2.2776084,0.9,-81.04985
85.0,3.5619516,0.9,-88.20576
83.0,3.344772,0.9,-86.01029
98.0,5.7227616,0.9,-103.15048
99.0,3.344772,0.9,-102.01029
97.0,4.380354,0.9,-100.94232
95.0,2.772634,0.9,-97.49537
85.0,4.43706,0.9,-88.993355
83.0,2.2776084,0.9,-85.04985
102.0,5.2201533,0.9,-106.698135
96.0,1.8708287,0.9,-97.68375
105.0,2.9474566,0.9,-107.65271
106.0,2.0615528,0.9,-107.8554
114.0,3.2015622,0.9,-116.88141
105.0,2.4874685,0.9,-107.23872
104.0,3.9370039,0.9,-107.543304
100.0,4.358899,0.9,-103.92301
125.0,10.280442,0.9,-134.2524
137.0,20.178888,0.9,-655.161
115.0,10.377259,0.9,-124.33953
10.0,2.5,0.9,-12.25
22.0,5.5,0.9,-26.95
13.0,2.046338,0.9,-14.841704
23.0,4.81534,0.9,-27.333805
26.0,3.5,0.9,-29.15
28.0,6.519202,0.9,-33.867283
31.0,3.8324275,0.9,-34.449184
37.0,5.1173725,0.9,-41.605637
42.0,2.0615528,0.9,-43.855396
51.0,3.269174,0.9,-53.942257
48.0,1.8708287,0.9,-49.683746
56.0,4.7434163,0.9,-60.269073
49.0,2.58602,0.9,-51.32742
55.0,6.4951906,0.9,-60.845673
48.0,2.738613,0.9,-50.464752
52.0,3.535534,0.9,-55.18198
60.0,4.7434163,0.9,-64.26907
56.0,4.3011627,0.9,-59.871048
54.0,5.6789083,0.9,-59.111015
57.0,4.7631397,0.9,-61.286827
61.0,2.8613808,0.9,-63.57524
61.0,13.273564,0.9,-72.946205
72.0,16.507574,0.9,-586.8568
62.0,0.8660254,0.9,-62.779423
80.0,8.031189,0.9,-87.22807
72.0,1.4142135,0.9,-73.27279
84.0,7.5166483,0.9,-90.764984
70.0,3.2015622,0.9,-72.88141
83.0,9.01041,0.9,-91.10937
83.0,2.58602,0.9,-85.327415
109.0,4.2646804,0.9,-112.83821
102.0,11.521719,0.9,-112.369545
67.0,3.269174,0.9,-69.94225
122.0,5.545268,0.9,-126.99074
104.0,1.8708287,0.9,-105.68375
85.0,3.5619516,0.9,-88.20576
90.0,1.8027756,0.9,-91.6225
93.0,3.49106,0.9,-96.14195
101.0,1.7853571,0.9,-102.60682
108.0,4.6368093,0.9,-112.17313
113.0,15.352118,0.9,-626.8169
120.0,25.0998,0.9,-642.58984
121.0,29.277765,0.9,-647.35
113.0,10.280442,0.9,-122.252396
12.0,2.5495098,0.9,-14.294559
27.0,6.259992,0.9,-32.63399
24.0,1.5811388,0.9,-25.423025
24.0,2.1213202,0.9,-25.909187
29.0,3.7666297,0.9,-32.389965
31.0,5.584577,0.9,-36.02612
36.0,2.9154758,0.9,-38.623928
43.0,4.6029882,0.9,-47.14269
39.0,5.8470078,0.9,-44.262306
49.0,3.5619516,0.9,-52.205757
43.0,9.756408,0.9,-51.780766
53.0,1.7853571,0.9,-54.606823
43.0,10.35314,0.9,-52.317825
55.0,11.797775,0.9,-65.618
66.0,16.039015,0.9,-580.4351
44.0,0.70710677,0.9,-44.636395
66.0,9.75961,0.9,-74.783646
49.0,1.299038,0.9,-50.169136
78.0,2.6925824,0.9,-80.423325
80.0,3.7416575,0.9,-83.36749
48.0,2.5495098,0.9,-50.29456
73.0,3.0310888,0.9,-75.72798
61.0,5.3091903,0.9,-65.778275
97.0,9.337424,0.9,-105.40368
80.0,2.4494898,0.9,-82.204544
79.0,7.2240915,0.9,-85.50168
79.0,1.7853571,0.9,-80.60682
81.0,5.8470078,0.9,-86.26231
93.0,17.064217,0.9,-608.3578
79.0,4.8669806,0.9,-83.38028
104.0,3.9370039,0.9,-107.543304
112.0,7.7136245,0.9,-118.94226
78.0,2.291288,0.9,-80.06216
101.0,3.4186985,0.9,-104.07683
89.0,3.344772,0.9,-92.01029
99.0,1.6393596,0.9,-100.475426
105.0,9.364161,0.9,-113.42774
100.0,3.2403703,0.9,-102.916336
116.0,12.186058,0.9,-126.96745
101.0,7.9490566,0.9,-108.15415
115.0,5.1659946,0.9,-119.6494
118.0,3.2015622,0.9,-120.88141
101.0,2.046338,0.9,-102.841705
109.0,10.009371,0.9,-118.00843
9.0,2.2776084,0.9,-11.049848
10.0,2.0615528,0.9,-11.855397
16.0,3.535534,0.9,-19.18198
31.0,6.759253,0.9,-37.08333
27.0,1.299038,0.9,-28.169134
31.0,2.9474566,0.9,-33.65271
33.0,3.8324275,0.9,-36.449184
39.0,8.785642,0.9,-46.907078
35.0,1.0897248,0.9,-35.98075
39.0,4.5483513,0.9,-43.093517
48.0,4.6368093,0.9,-52.173126
52.0,10.1242285,0.9,-61.111805
39.0,0.8291562,0.9,-39.74624
58.0,1.5,0.9,-59.35
48.0,10.099504,0.9,-57.089554
55.0,4.322904,0.9,-58.890614
54.0,4.555217,0.9,-58.099693
52.0,3.9370039,0.9,-55.543304
57.0,3.9607449,0.9,-60.56467
75.0,3.8324275,0.9,-78.44919
59.0,1.7853571,0.9,-60.606823
80.0,5.7879186,0.9,-85.20913
55.0,2.046338,0.9,-56.841705
74.0,2.598076,0.9,-76.33827
74.0,14.044572,0.9,-86.640114
73.0,1.9202864,0.9,-74.72826
86.0,5.7227616,0.9,-91.15048
94.0,15.074814,0.9,-607.5673
82.0,2.291288,0.9,-84.06216
99.0,8.287792,0.9,-106.459015
109.0,18.430613,0.9,-625.5875
88.0,3.1622777,0.9,-90.84605
116.0,3.0,0.9,-118.7
111.0,9.120718,0.9,-119.20865
103.0,4.43706,0.9,-106.993355
105.0,5.53963,0.9,-109.985664
121.0,19.791096,0.9,-638.812
102.0,7.5,0.9,-108.75
131.0,5.3091903,0.9,-135.77827
124.0,6.519202,0.9,-129.86728
107.0,1.7853571,0.9,-108.60682
118.0,14.534442,0.9,-631.081
108.0,3.535534,0.9,-111.181984
9.0,2.2776084,0.9,-11.049848
10.0,2.0615528,0.9,-11.855397
16.0,3.535534,0.9,-19.18198
22.0,2.291288,0.9,-24.062159
27.0,4.380354,0.9,-30.942318
29.0,1.0897248,0.9,-29.980753
28.0,7.1414285,0.9,-34.427284
35.0,0.4330127,0.9,-35.389713
32.0,6.204837,0.9,-37.584354
43.0,2.772634,0.9,-45.49537
49.0,1.7853571,0.9,-50.606823
43.0,9.256754,0.9,-51.331078
55.0,12.754901,0.9,-66.47941
47.0,2.2776084,0.9,-49.049847
56.0,6.745369,0.9,-62.07083
53.0,1.7853571,0.9,-54.606823
60.0,5.196152,0.9,-64.67654
48.0,3.0,0.9,-50.7
71.0,10.779031,0.9,-80.701126
65.0,2.4874685,0.9,-67.23872
61.0,6.2998013,0.9,-66.66982
62.0,1.6583124,0.9,-63.49248
64.0,5.5226803,0.9,-68.97041
68.0,2.1213202,0.9,-69.90919
65.0,5.4486237,0.9,-69.90376
77.0,18.267115,0.9,-593.4404
84.0,2.5495098,0.9,-86.294556
100.0,2.738613,0.9,-102.46475
90.0,8.732124,0.9,-97.85891
58.0,2.1794496,0.9,-59.961506
107.0,5.3560715,0.9,-111.820465
97.0,17.340343,0.9,-612.6063
81.0,6.339361,0.9,-86.70542
109.0,2.2776084,0.9,-111.04985
111.0,6.977643,0.9,-117.27988
89.0,16.813313,0.9,-604.13196
72.0,2.9154758,0.9,-74.62393
108.0,4.0620193,0.9,-111.655815
118.0,4.031129,0.9,-121.62801
86.0,3.905125,0.9,-89.51461
101.0,6.259992,0.9,-106.633995
118.0,19.267849,0.9,-635.34106
88.0,7.4498324,0.9,-94.70485
129.0,4.322904,0.9,-132.89061
9.0,1.7853571,0.9,-10.606821
16.0,2.5495098,0.9,-18.29456
23.0,5.7608595,0.9,-28.184772
18.0,1.5,0.9,-19.35
28.0,4.0620193,0.9,-31.655817
23.0,4.0233693,0.9,-26.621033
35.0,1.9202864,0.9,-36.728256
34.0,2.598076,0.9,-36.33827
42.0,3.354102,0.9,-45.018692
45.0,3.9607449,0.9,-48.56467
47.0,1.7853571,0.9,-48.606823
43.0,7.084314,0.9,-49.37588
59.0,2.6809514,0.9,-61.412857
48.0,3.0,0.9,-50.7
50.0,11.543396,0.9,-60.389057
44.0,1.5811388,0.9,-45.423023
64.0,9.513149,0.9,-72.56184
49.0,1.9202864,0.9,-50.728256
65.0,6.759253,0.9,-71.08333
63.0,2.046338,0.9,-64.841705
67.0,6.796139,0.9,-73.11652
74.0,17.51428,0.9,-589.7628
89.0,20.753012,0.9,-607.67773
70.0,3.5,0.9,-73.15
105.0,1.7853571,0.9,-106.60682
105.0,10.755813,0.9,-114.68023
101.0,18.471262,0.9,-617.62415
98.0,1.5,0.9,-99.35
119.0,1.0897248,0.9,-119.98075
113.0,5.7172985,0.9,-118.14557
86.0,17.55705,0.9,-601.80133
90.0,22.511108,0.9,-610.26
102.0,23.510635,0.9,-623.15955
87.0,6.259992,0.9,-92.633995
110.0,4.7169905,0.9,-114.24529
123.0,7.7580605,0.9,-129.98225
92.0,2.5495098,0.9,-94.294556
133.0,6.796139,0.9,-139.11653
120.0,4.0,0.9,-123.6
130.0,6.0207973,0.9,-135.41872
149.0,12.028612,0.9,-159.82574
132.0,20.676073,0.9,-650.60846
99.0,8.870598,0.9,-106.983536
127.0,1.47902,0.9,-128.33112
9.0,1.7853571,0.9,-10.606821
12.0,2.1213202,0.9,-13.909188
14.0,2.5,0.9,-16.25
17.0,3.269174,0.9,-19.942257
19.0,2.9474566,0.9,-21.65271
27.0,6.832825,0.9,-33.149544
